id_cancion	plays	song	artist	id_cancion	requests
367847	1	Naughty Naughty Xmas	Danger Danger	367847	1
367859	1	We're Not Gonna Take It	Twisted Sister	367859	1
367916	1	Like A Knife In The Back	Twisted Sister	367916	1
367920	1	We're Gonna Make It	Twisted Sister	367920	1
367936	1	We're Not Going To Take It [Early Demo]	Twisted Sister	367936	1
367943	1	Pay The Price	Twisted Sister	367943	1
367951	1	Kingslayer	Grand Magus	367951	1
367974	1	Iron Will	Grand Magus	367974	1
367976	1	The Shadow Knows	Grand Magus	367976	1
367986	1	Black Sails	Grand Magus	367986	1
367990	1	At Midnight They'll Get Wise	Grand Magus	367990	1
367995	1	Moscow Calling	Gorky Park	367995	1
367996	1	All Roads	Gorky Park	367996	1
368003	1	Two Candles	Gorky Park	368003	1
368057	1	Far And Away	Slash	368057	1
368063	1	Saint Is A Sinner - featuring Rocco DeLuca	Slash	368063	1
368064	1	We're All Gonna Die - featuring Iggy Pop	Slash	368064	1
368072	1	Deth Red Moon	Danzig	368072	1
368078	1	Twist Of Cain	Danzig	368078	1
368085	1	End Of Time	Danzig	368085	1
368088	1	Sinner's Prayer	Slaid Cleaves	368088	1
368093	1	Love At The End Of The World	Sam Roberts	368093	1
368101	1	Big Shaky	Kelly Joe Phelps	368101	1
368113	1	Blow Me Away	Million Dollar Reload	368113	1
368155	1	Thunderstorm	Sabaton	368155	1
368183	1	Karolinens BÃ¶n - Swedish Version	Sabaton	368183	1
368222	1	Light In The Black	Sabaton	368222	1
368238	1	Primo Victoria - Live at the Sabaton Cruise, Dec. 2010	Sabaton	368238	1
368278	1	Only My Heart Talkin'	Alice Cooper	368278	1
368280	1	Lost In America	Alice Cooper	368280	1
368282	1	School's Out - Live Version	Alice Cooper	368282	1
368386	1	Deep Inside - Mihalis Safras Remix	Uto Karem	368386	1
368387	1	Deep Inside - Heartik Remix	Uto Karem	368387	1
368392	1	Bacon Burger	Luigi Madonna	368392	1
368416	1	Angels Of Love	Lilith (NL)	368416	1
368422	1	Movement - Edwin Oosterwal Remix	Technasia, Dosem	368422	1
368429	1	Obsession - Original Mix	Technasia	368429	1
368452	1	Bastilled	Technasia	368452	1
368454	1	Puck - Chris Liebing Remix	Marc Romboy Vs Stephan Bodzin	368454	1
368479	1	No Fear - Original Mix	Technasia	368479	1
368500	1	This Is the House That Doubt Built	A Day To Remember	368500	1
368649	1	4 My People - featuring Eve   Amended LP Version	Missy Elliott	368649	1
368673	1	Move Your Body - Noisecontrollers Radio Edit	Bioweapon	368673	1
368676	1	Unite - Vocal Edit	Noisecontrollers, Danielle	368676	1
368689	1	Point Of No Return - Radio Edit	Kasparov, Evil Activities	368689	1
368744	1	Long Time feat. Andreas Moe - Oliver Twist Extended Vocal	John De Sohn	368744	1
368754	1	BadBoy	De Vet Du	368754	1
368787	1	Last night on earth	Auryn	368787	1
368790	1	Stop and listen	Auryn	368790	1
368791	1	I don't think so	Auryn	368791	1
368798	1	Conmigo - I don't think so	Auryn	368798	1
368804	1	Last night on earth - AcÃºstica	Auryn	368804	1
368866	1	Mr Bojangles - Live	Robbie Williams	368866	1
368867	1	She's The One - Live	Robbie Williams	368867	1
368868	1	Kids - Live	Robbie Williams	368868	1
368913	1	Al Calor Del Invierno	Lagarto Amarillo	368913	1
368952	1	August Day Song - Da Lata Remix	Bebel Gilberto	368952	1
368966	1	Close Your Eyes	Bebel Gilberto	368966	1
369007	1	Leonard Ladevig feat. Loreen	Leonard Ladevig feat. Loreen, Leonard Ladevig, Loreen	369007	1
369021	1	Euphoria (Loreen Cover)	Gavin Mikhail	369021	1
369031	1	My Heart Is Refusing Me - SeventyEight Version	Loreen	369031	1
369082	1	Forever & Always	Taylor Swift	369082	1
369090	1	Sparks Fly - Live 2011	Taylor Swift, David Cook	369090	1
369092	1	The Story Of Us - Live 2011	Taylor Swift, David Cook	369092	1
369098	1	Last Kiss - Live 2011	Taylor Swift, David Cook	369098	1
369099	1	Drops Of Jupiter - Live 2011	Taylor Swift, David Cook	369099	1
369111	1	Life In Vain	Daniel Johnston	369111	1
369126	1	My Little Girl	Daniel Johnston	369126	1
369130	1	I Want You To Want Me	Dwight Yoakam	369130	1
369144	1	Take Your Time (Coming Home)	Fun.	369144	1
369145	1	Record Collection 2012 (Plastic Plates Remix) [feat. MNDR, Pharrell, Wiley & Wretch 32]	Mark Ronson & The Business Intl	369145	1
369146	1	I Don't Know What to Do (Fabian Remix) [Magic Edit] {feat. Jeppe}	The Magician	369146	1
369191	1	Save The World - Third Party Remix	Swedish House Mafia	369191	1
369230	1	So What	P!nk	369230	1
369245	1	Mean	P!nk	369245	1
369250	1	Please Don't Leave Me	P!nk	369250	1
369278	1	Part of Me	Spain Tadeo Rumba Sound	369278	1
369297	1	One Thing	Piano Tribute Players	369297	1
369344	1	Hungry Hearts (Nause Cover - Instrumental)	Gavin Mikhail	369344	1
369372	1	Walk Away	The Script	369372	1
369474	1	Lola	Robbie Williams	369474	1
369478	1	Bara Bara Bere Bere (Drum & Bass Tribute to Alex Ferrari)	DNB Kings	369478	1
369555	1	Auryn	Stefano Battaglia - Paolino Dalla Porta - Manhu Roche	369555	1
369697	1	Wild Ones - feat. Sia [Alex Guesta Remix]	Flo Rida	369697	1
369752	1	Rayos de Sol (Party Tribute to Jose de Rico & Henry Mendez)	Ultimate Party Jams	369752	1
369755	1	Rayos De Sol (Karaoke Version) - Originally Performed By Jose De Rico and Henry Mendez	DJ Silk	369755	1
369756	1	It's Worthit - Marcos Rodriguez Rmx	Jose De Rico, Estela Martin	369756	1
369760	1	Rayos DE Sol (Instrumental)	Tribute Mega Stars	369760	1
369794	1	Stripper Pole (Remix)	Pitbull, Toby Love	369794	1
369871	1	Amor De Hielo Y Sal	Malu	369871	1
369943	1	We Be Burnin' - Recognize It - Amended Album Version	Sean Paul	369943	1
369981	1	Forgive Me Please - Original Mix	Victor Magan & Jose AM	369981	1
369982	1	Forgive Me Please - Mr Danny & Carlos Roll Remix	Victor Magan & Jose AM	369982	1
370034	1	One Night In Ibiza - Extended Mix	Mike Candys	370034	1
370039	1	Dancing in London - David May Extended Rework	Patrick Miller	370039	1
370046	1	Madrid Rulez (Damien J Carter Remix) - Damien J Carter Remix	DJ Nano	370046	1
370059	1	Polar 2009 - Vicente Berenguer Alfredo Pareja & T.Tommy Rmx	Submission Djs & Dj Nano	370059	1
370065	1	Closer - Alex Guerrero Remix	Dj Nano & T. Tommy	370065	1
370080	1	CloudBreaker - Basto Radio Edit	Basto & Yves V	370080	1
370095	1	What A Feeling - I'm Still In Love Club Mix	Alex Gaudino	370095	1
370100	1	I Don't Wanna Dance - feat. Taboo - Original Instrumental	Alex Gaudino	370100	1
370110	1	Hearts A Mess - Radio Mix	Gotye	370110	1
370148	1	Seek Bromance - Bromance (Samuele Sartini Radio Edit)	Tim Berg	370148	1
370154	1	Alcoholic - Dada Life Remix	Tim Berg	370154	1
370224	1	Hot Girls (Extended Version)	Dony & Elena	370224	1
370231	1	Manuelita La Tortuga	MarÃ_a Elena Walsh	370231	1
370256	1	To France	Maggie Reilly	370256	1
370314	1	Bubblegum - Original Mix	Afrojack	370314	1
370320	1	Name Of Love	Jean-Roch, Pitbull, Nayer	370320	1
370337	1	God Bless Rock'N'Roll - Space Remix	Jean Roch	370337	1
370351	1	Just Dance - Richard Vission Remix	Lady Gaga, Colby O'Donis	370351	1
370360	1	Alejandro - The Sound of Arrows Remix	Lady Gaga	370360	1
370430	1	Why Don't We Just Fuck - Extended Edit	Greg Parys	370430	1
370457	1	Addicted - Extended	DJ Assad	370457	1
370478	1	Hey Hey Hey - Radio Mix	Laurent Wery, Swift K.I.D	370478	1
370479	1	Hey Hey Hey - Extended Club Mix	Laurent Wery, Swift K.I.D	370479	1
370482	1	Hey Hey Hey - In Da Dancehall Mix Edit	Laurent Wery, Swift K.I.D	370482	1
370501	1	Come On Girl	Taio Cruz, Luciana Caporaso	370501	1
370515	1	Higher	Taio Cruz, Travie McCoy	370515	1
370518	1	Give Me A Sign - DJ Antoine vs. Mad Mark Radio Edit	Remady, Manu L	370518	1
370528	1	Save Your Heart (Laurent Wolf Radio Edit) [feat. Manu-L] - Laurent Wolf Radio Edit	Remady, Manu-L	370528	1
370530	1	The Way We Are	Remady feat. Manu-L	370530	1
370824	1	Fiesta - Tom Fall Remix Edit	Super8 & Tab	370824	1
370828	1	Evolution - Club Mix	York, Igor Dyachkov, U-Jeen	370828	1
370841	1	September	St. Lucia	370841	1
370854	1	Mama Africa - Album Version (Edited)	Akon	370854	1
370856	1	Gangsta Bop - Album Version (Edited)	Akon	370856	1
370859	1	Don't Matter - Album Version (Edited)	Akon	370859	1
370892	1	Hookman - Dj Mind Mix	Jose M Duro	370892	1
370910	1	Tonight - Oriol Farre Mix	Jose M Duro feat. John Tiguer	370910	1
370917	1	All Andalus (feat. Cristie) - Jason Rivas Club Mix	Jose M Duro, Kuka Morales	370917	1
370918	1	All Andalus (feat. Cristie) - Ray Leandro & Virolo Mix	Jose M Duro, Kuka Morales	370918	1
370919	1	Cristina Island - Original Mix	Jose M Duro, Miguel Vizcaino	370919	1
370964	1	Love Sex American Express - Maurizio Nari Perfect Re-Edit	Cristian Marchi, Dr Feelx	370964	1
370984	1	On Fire	Emilia de Poret	370984	1
371018	1	Here I Go Again - Disco 2000 Remix	E-Type	371018	1
371026	1	Set The World On Fire - 7_ Version	E-Type	371026	1
371034	1	Pamtomaket - Original	Julio Navas, David Amo	371034	1
371037	1	Alto Voltaje - Original	Julio Navas, David Amo	371037	1
371050	1	Raw - Workidz & Randall State Of Flux Remix	David Amo, Julio Navas, Gustavo Bravetti	371050	1
371055	1	3 days and 3 nights	David Amo, Julio Navas	371055	1
371058	1	Heart Beat - Abel Ramos Olso With Love Remix	Julio Navas, David Amo	371058	1
371064	1	Sinus - Original Mix	David Amo, Julio Navas	371064	1
371065	1	Sinus - Koen Groeneveld Remix	David Amo, Julio Navas	371065	1
371098	1	Sunshine - Ibiza Mix	Mike Candys	371098	1
371117	1	Gangsta's Paradise 2k11 - Bernasconi & Farenthide Remix	Coolio vs. Kylian Mash & Rico Bernasconi	371117	1
371131	1	Rhythm Is a Dancer - Radio Edit	Kylian Mash, Madinshina	371131	1
371174	1	Can't Nobody - Cedsolo Hip-Hop Remix	Kelly Rowland	371174	1
371194	1	(Love Lives In) Strange Places	Kelly Rowland	371194	1
371223	1	Motivation - Diplo Remix	Kelly Rowland, Lil Wayne	371223	1
371228	1	Rotterdam City Of Love - Original	Abel Ramos, Miss Melody	371228	1
371382	1	Walking Away [Feat. Nek]	Craig David	371382	1
371421	1	Amnesia	Big Hits 2012	371421	1
371424	1	Last Night - Radio Edit	Ian Carey	371424	1
371427	1	Last Night - R3hab Remix	Ian Carey, Bobby Anthony, Snoop Dogg	371427	1
371445	1	Ai Se Eu Te Pego	Costa Blanca Summer Beach Band	371445	1
371465	1	Gangsta's Paradise (Re-Recorded_Re-Mastered Version) (Instrumental Stems)	Coolio	371465	1
371483	1	Lady & Gansta	Coolio	371483	1
371578	1	1-2-3-4	Coolio	371578	1
371580	1	River Flows In You - Eclipse Vocal Version Radio Mix	Jasper Forks	371580	1
371581	1	River Flows In You - Eclipse Vocal Version Klaas Radio Mix	Jasper Forks	371581	1
371594	1	River Flows In You - R3hab & Addy van der Zwan Remix	Jasper Forks	371594	1
371604	1	Somebody That I Used To Know	Somebody That I Used To Know	371604	1
371654	1	Super DJ - Alfonsin Tocame Remix	Carolina Marquez	371654	1
371718	1	Wicked Wow - Dj Chuckie Radio Mix	Carolina Marquez	371718	1
371729	1	Super DJ - Radio Edit	Carolina Marquez	371729	1
371795	1	Humpty Dumpty	Francisco Mela, Esperanza Espalding, Aruan Ortiz	371795	1
371891	1	Real Bloods	Jay Rock	371891	1
371904	1	Lifes A Cycle	Jay Rock	371904	1
371915	1	Life's A Gamble	Rick Ross, BJ The Chicago Kid	371915	1
372115	1	Young Soldier	Layzie Bone, Outlawz	372115	1
372246	1	Dr. Dre Ft Akon-Kush	Dj Marc Wondah	372246	1
372255	1	Nicki Minaj Ft. Lil Wayne-Romans Revenge	Dj Marc Wondah	372255	1
372261	1	Wiz Khalifa-Black & Yellow	Dj Marc Wondah	372261	1
372378	1	Happy Birthday Talia	The Family Party Song Singers	372378	1
372417	1	Happy Birthday Eliana	The Family Party Song Singers	372417	1
372667	1	Happy Birthday David	The Family Party Song Singers	372667	1
372819	1	Happy Birthday Sheldon	The Family Party Song Singers	372819	1
373001	1	If You Can't Say No	Lenny Kravitz	373001	1
373122	1	Le Bump - Radio Mix	Yolanda Be Cool	373122	1
373181	1	Happy Birthday Iris	The Family Party Song Singers	373181	1
373287	1	Happy Birthday Gus	The Family Party Song Singers	373287	1
373490	1	Happy Birthday Lydia	The Family Party Song Singers	373490	1
373540	1	Happy Birthday Maddie	The Family Party Song Singers	373540	1
373641	1	Happy Birthday Chloe	The Family Party Song Singers	373641	1
373703	1	Happy Birthday Cora	The Family Party Song Singers	373703	1
373992	1	Miami 2 Ibiza - Explicit Radio Edit	Swedish House Mafia vs. Tinie Tempah	373992	1
373997	1	Together Again - Christopher S Radio Edit	Mike Candys	373997	1
374003	1	Love For You	Jack Holiday	374003	1
374042	1	No Estoy Borracho	Los Rodriguez	374042	1
374077	1	Canal 69	Los Rodriguez	374077	1
374091	1	Oricha Oko	Okan Iloro	374091	1
374137	1	EleguÃ¡	BatÃ¡ trio	374137	1
374208	1	Hay Un Son	Orishas	374208	1
374224	1	Elegua	Francisco Aguabella	374224	1
374248	1	Y Que TÃº Quieres Que Te Den	Adalberto Alvarez	374248	1
374280	1	Gladiores	Orishas	374280	1
374287	1	La Vida Pasa	Orishas	374287	1
374306	1	Elegante	Orishas	374306	1
374310	1	Bombo	Orishas	374310	1
374316	1	La Vacuna	Orishas	374316	1
374325	1	El Kilo	Orishas	374325	1
374330	1	Gwadloup Cuba (Avec Orishas)	Kayliah	374330	1
374352	1	Chillin' (A Tribute to Modjo)	Ameritz - Tribute	374352	1
374362	1	Per Dimenticare	Zero Assoluto	374362	1
374364	1	Nuova ossesione	Antonio Summa	374364	1
374392	1	Isola Blu	Zero Assoluto	374392	1
374415	1	Maya	Tarali Sarma	374415	1
374458	1	Damn! - Original Mix	Intensa Music	374458	1
374496	1	El CompromÃ_s De Casp	Guillermina Motta, La Trinca	374496	1
374498	1	El Tractat Dels Pirineus	Guillermina Motta, La Trinca	374498	1
374499	1	La Guerra De SuccessiÃ_	Guillermina Motta, La Trinca	374499	1
374544	1	Space Night Bubbles - Eno Motive RMX	En'deavour	374544	1
374554	1	Blue Marlin - Juan Padilla Serve Chilled Remix	El Segundo	374554	1
374593	1	Cho Con	Cao Thai Son	374593	1
374595	1	Dung De Trai Tim Anh Phai Dau	Cao Thai Son	374595	1
374685	1	The Most Beautiful Escape - Palm Beach Clique Extended	Magic Mood	374685	1
374743	1	Capoeira Mandinga Sd11 Prof. Duas Duzias 2	Professor Duas Duzias	374743	1
374750	1	Goochi	Mandinga	374750	1
374751	1	Aventura	Mandinga	374751	1
374760	1	Oye Como Va	Mandinga	374760	1
374792	1	Shakedown - Bass Kelph Remix	Joan Reyes	374792	1
374795	1	Black & White (Original Radio Mix)	Joan Reyes & Sergi Domene	374795	1
374802	1	Porque Te Vas - Original French Mix	Luar Project & Clear Mind	374802	1
374808	1	Boomerang - Club Edit	DJ Felli Fel	374808	1
374819	1	It's Your Birthday B!#ch (feat. Lil Jon & Jessie Malakouti)	DJ Felli Fel, Jessie Malakouti, Lil Jon	374819	1
374825	1	Somebody To Love (Fluor Mix)	Dani Moreno	374825	1
374827	1	In My Glass - Original	Dani Moreno	374827	1
374828	1	In My Glass - Refresco Remix	Dani Moreno	374828	1
374829	1	Domino - Roberto Sansixto Remix	Dani Moreno	374829	1
374837	1	Domino - Jose Amor Radio Remix	Dani Moreno	374837	1
374887	1	Dubainian	David Deejay feat Dony	374887	1
374917	1	Friendly Nebula - Original Dub Mix	Danny G	374917	1
374955	1	Adelante	Tiko Taco	374955	1
374957	1	Tiko Tiko - Sergio Matina & Dario Assenzo Big Room Mix	Keepers Of Melody, Geno V	374957	1
374972	1	Step Up - Thomas Jenses Remix Radio Edit	Ruxandra Bar	374972	1
375161	1	ComisarÃ_a	Siniestro Total	375161	1
375213	1	Trabajar Para El Enemigo	Siniestro Total	375213	1
375238	1	Nowhere Man - From Yellow Submarine	The New Merseysiders	375238	1
375249	1	Yesterday (as made famous by The Beatles)	The New Merseysiders	375249	1
375253	1	Ob-La-Di, Ob-La-Da (as made famous by The Beatles)	The New Merseysiders	375253	1
375258	1	Yellow Submarine (as made famous by The Beatles)	The New Merseysiders	375258	1
375260	1	All You Need Is Love	The New Merseysiders	375260	1
375311	1	Twist And Shout	The New Merseysiders	375311	1
375314	1	Penny Lane	The New Merseysiders	375314	1
375318	1	The Long And Winding Road	The New Merseysiders	375318	1
375330	1	Something	The New Merseysiders	375330	1
375337	1	With a Little Help from My Friends	The New Merseysiders	375337	1
375350	1	(I Can't Get No) Satisfaction	The New Merseysiders	375350	1
375355	1	Do Wah Diddy Diddy	The New Merseysiders	375355	1
375483	1	The Night Before	The New Merseysiders	375483	1
375504	1	City Lights	Michael Schenker Group	375504	1
375542	1	While My Guitar Gently Weeps	The New Merseysiders	375542	1
375550	1	Imagine	The New Merseysiders	375550	1
375654	1	Into The Arena	Michael Schenker Group	375654	1
375667	1	Attack of the Mad Axeman	Michael Schenker Group	375667	1
375669	1	Let Sleeping Dogs Lie	Michael Schenker Group	375669	1
375671	1	Never Trust a Stranger	Michael Schenker Group	375671	1
375675	1	Natural Thing (Live At The Manchester Apollo 30_9_80)	Michael Schenker Group	375675	1
375681	1	Rock My Nights Away - 2009 - Remaster	Michael Schenker Group	375681	1
375685	1	Captain Nemo - 2009 - Remaster	Michael Schenker Group	375685	1
375689	1	Rock Will Never Die (Walk the Stage) - 2009 - Remaster	Michael Schenker Group	375689	1
375719	1	Into The Arena	Michael Schenker Group	375719	1
375746	1	Victim Of Illusion - Live At The Budokan, Tokyo 12_8_81	Michael Schenker Group	375746	1
375784	1	Rock You to the Ground - 2009 - Remaster	Michael Schenker Group	375784	1
375842	1	Ride Your Pony	Geno Washington and the Ram Jam Band	375842	1
375866	1	Jumping Jack Flash	Geno Washington and the Ram Jam Band	375866	1
375932	1	La pared	Ramoncin	375932	1
375941	1	La Puta Suerte	Ramoncin	375941	1
375942	1	El Cuchillo Y La Herida	Ramoncin	375942	1
376080	1	Playing To Win	Little River Band	376080	1
376099	1	Love Me Like You Do	John Farnham	376099	1
376161	1	You're The Voice	John Farnham	376161	1
376169	1	Burn For You	John Farnham	376169	1
376182	1	Veneno	Ramoncin	376182	1
376189	1	Blues para un camello	Ramoncin	376189	1
376192	1	La cita	Ramoncin	376192	1
376218	1	Veneno (Directo _ AcÃºstico) (Live)	Ramoncin	376218	1
376232	1	Por Ti Me He Vuelto Loco	Ramoncin	376232	1
376309	1	Rock 'N Roll Is The Answer	Joey Ramone	376309	1
376323	1	Life's A Gas	Joey Ramone	376323	1
376388	1	We're Off to See the Wizard	Orquesta Alhambra	376388	1
376393	1	Que el viento sople a tu favor	MÃ_go de Oz	376393	1
376422	1	La Rosa De Los Vientos	MÃ_go de Oz	376422	1
376434	1	Marcha turca - Live 07	MÃ_go de Oz	376434	1
376474	1	Sin ti seria silencio - Parte II	MÃ_go de Oz	376474	1
376488	1	Requiem	MÃ_go de Oz	376488	1
376606	1	Sex & Drugs & Rock & Roll	Ian Dury & The Blockheads	376606	1
376609	1	Hit Me With Your Rhythm Stick	Ian Dury & The Blockheads	376609	1
376614	1	Inbetweenies	Ian Dury & The Blockheads	376614	1
376616	1	Spasticus Autisticus (Live)	Ian Dury & The Blockheads	376616	1
376766	1	Billericay Dickie	Ian Dury	376766	1
376769	1	Blockheads	Ian Dury	376769	1
376789	1	Sex & Drugs & Rock & Roll (Live)	Ian Dury & The Blockheads	376789	1
376831	1	Frank Mills	Tracy Chapman Smith	376831	1
376887	1	Luka	The Lemonheads	376887	1
376906	1	If I Could Talk I'd Tell You	The Lemonheads	376906	1
377149	1	El Viento De Africa	Radio Futura	377149	1
377209	1	Eu SÃ_ Quero Um XodÃ_	Dominguinhos	377209	1
377261	1	No Somos De AquÃ_	Miguel Costas	377261	1
377413	1	Beck's Bolero	Eric Johnson	377413	1
377445	1	Tribute to Jerry Reed	Eric Johnson	377445	1
377510	1	Manhatten - Live	Eric Johnson	377510	1
377571	1	Lonely In The Night	Eric Johnson	377571	1
377576	1	Pavilion	Eric Johnson	377576	1
377800	1	El Gran Final	Poetas de Botella	377800	1
377813	1	Cultros D'AlaÃºn	Lurte	377813	1
377816	1	Camin Enta BIzancio	Lurte	377816	1
377823	1	El Seminarista Y Los Boy-Scout	Decibelios	377823	1
377837	1	Almugabar's Promise	Lurte	377837	1
377888	1	Putrefacto	Decibelios	377888	1
377937	1	Exploited Klimbers	Decibelios	377937	1
377970	1	Angels	Tribute Mega Stars	377970	1
377978	1	Blood Red Moon (Demo)	The xx	377978	1
377981	1	VCR	The xx	377981	1
377984	1	Basic Space (M.A.T.H.E.S. Remix)	The xx	377984	1
377988	1	Islands (Untold Remix)	The xx	377988	1
378001	1	Crystalised (The Neon Lights Remix)	The xx	378001	1
378008	1	Perdiendo El Tiempo - Napoleon Solo	SPRSBMRN	378008	1
378009	1	Blues Chillando En Un Cubo - Grupo De Expertos Sol Y Nieve	SPRSBMRN	378009	1
378049	1	I See U - Radio Mix	Jose M Duro, Miguel Vizcaino	378049	1
378109	1	Soy El Patron	Los Plebes Del Norte	378109	1
378133	1	El Mudo	Kodigo DTC	378133	1
378216	1	Arabesque	Carpacho!	378216	1
378341	1	El sueÃ±o del mono	Celtas Cortos	378341	1
378343	1	C'est la vie - Frances	Celtas Cortos	378343	1
378406	1	Ho Hey (Karaoke Version) - Originally Performed By The Lumineers	DJ Silk	378406	1
378426	1	Swing Cafe (China Girl Coustic Mix)	CafÃ© Lounge	378426	1
378456	1	Radioactive - Instrumental Version	DJ Silk	378456	1
378499	1	It's Time (I'm Never Changing Who I Am) [Instrumen	Its Time	378499	1
378503	1	The One (Do Japandroids Extended Mix)	CafÃ© Lounge	378503	1
378513	1	Million Voices (Karaoke Version) - Originally Performed By Otto Knows	A Tributer	378513	1
378546	1	Thrift Shop (Originally Performed By Macklemore & Ryan Lewis & Wanz) [Instrumental Version]	Karaoke All Hits	378546	1
378548	1	Thrift Shop (Party Tribute to Macklemore, Ryan Lewis & Wanz)	Ultimate Party Jams	378548	1
378558	1	Thrift Shop (Synths)	Tribute Mega Stars	378558	1
378586	1	Calling - Lose My Mind	Big Hits 2012	378586	1
378591	1	Calling (Lose My Mind) [Party Tribute to Sebastian Ingrosso, Alesso & Ryan Tedder]	Ultimate Party Jams	378591	1
378602	1	Heiress Of Valentina - Alesso Exclusive Mix	Dune, Alesso	378602	1
